Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,149.979996,150.050003,147.470001,149.199997,147.066025,1052400
2020-01-03,147.419998,149.679993,145.960007,148.809998,146.681580,963500
2020-01-06,148.570007,148.830002,147.229996,147.949997,145.833893,944100
2020-01-07,148.550003,149.139999,146.690002,147.820007,145.705780,907300
2020-01-08,148.350006,149.929993,147.440002,149.589996,147.450424,908800
2020-01-09,150.050003,150.389999,148.309998,148.600006,146.474594,1007600
2020-01-10,149.630005,151.160004,148.699997,149.990005,147.844727,1159700
2020-01-13,149.669998,150.539993,148.929993,149.020004,146.888611,635800
2020-01-14,148.119995,149.139999,147.279999,148.339996,146.218292,1009500
2020-01-15,148.240005,149.559998,147.250000,148.149994,146.031036,654700
2020-01-16,148.860001,149.220001,147.899994,148.770004,146.642181,664900
2020-01-17,148.940002,149.949997,148.580002,149.380005,147.243454,852300
2020-01-21,149.059998,150.169998,147.860001,149.479996,147.342010,926600
2020-01-22,150.000000,151.699997,149.960007,150.979996,148.820557,851500
2020-01-23,150.869995,150.949997,149.149994,149.509995,147.371582,796700
2020-01-24,149.479996,149.479996,146.720001,147.800003,145.686066,737900
2020-01-27,146.050003,148.610001,145.029999,148.039993,145.922592,678700
2020-01-28,148.139999,149.899994,148.139999,149.199997,147.066025,829200
2020-01-29,149.750000,152.429993,149.429993,150.750000,148.593857,1197400
2020-01-30,149.320007,151.229996,148.100006,151.179993,149.017700,720200
2020-01-31,150.220001,151.589996,146.779999,147.899994,145.784607,1407700
2020-02-03,148.779999,150.240005,148.419998,148.509995,146.385880,1905600
2020-02-04,152.899994,159.589996,152.440002,156.770004,154.527740,3068300
2020-02-05,156.820007,159.190002,155.429993,157.699997,155.444443,1364100
2020-02-06,158.009995,159.789993,157.160004,159.009995,156.735703,1185700
2020-02-07,158.279999,158.729996,156.119995,156.389999,154.153183,889300
2020-02-10,155.479996,158.570007,155.149994,158.220001,155.957001,1079900
2020-02-11,158.800003,159.639999,157.830002,159.289993,157.011688,886800
2020-02-12,159.199997,159.690002,158.220001,158.699997,156.430130,743700
2020-02-13,159.000000,159.830002,157.389999,158.729996,156.459686,743200
2020-02-14,158.619995,160.429993,157.600006,160.399994,158.105820,621700
2020-02-18,159.949997,160.089996,157.839996,159.250000,156.972260,771400
2020-02-19,159.690002,161.110001,158.610001,160.020004,157.731247,961200
2020-02-20,160.000000,160.029999,157.300003,158.389999,156.124588,950900
2020-02-21,158.559998,159.100006,155.979996,157.389999,155.138885,1020400
2020-02-24,153.580002,155.100006,153.000000,154.330002,152.122635,1917900
2020-02-25,153.509995,154.570007,149.529999,149.729996,147.588440,2300000
2020-02-26,150.899994,152.699997,146.509995,146.559998,144.463776,1273100
2020-02-27,143.149994,145.710007,139.889999,139.949997,137.948318,2046400
2020-02-28,136.139999,137.440002,132.509995,136.149994,134.202652,2473600
2020-03-02,136.779999,139.279999,134.750000,139.250000,137.258316,1712400
2020-03-03,138.970001,142.449997,130.410004,133.860001,131.945419,1933300
2020-03-04,136.479996,139.250000,134.080002,138.070007,136.095200,2009000
2020-03-05,135.279999,135.860001,127.430000,129.190002,127.342209,2104100
2020-03-06,125.260002,125.949997,121.750000,124.099998,122.325012,2800600
2020-03-09,115.000000,119.000000,111.019997,111.260002,109.668678,2380500
2020-03-10,115.000000,118.639999,110.089996,118.309998,116.617828,2649900
2020-03-11,114.739998,116.639999,108.820000,111.190002,109.599663,2328900
2020-03-12,103.620003,106.830002,99.260002,102.029999,100.570679,3323600
2020-03-13,106.500000,108.099998,93.940002,97.800003,96.401192,4476800
2020-03-16,83.650002,95.099998,79.029999,92.000000,90.684135,4818600
2020-03-17,93.820000,94.000000,83.699997,86.160004,84.927666,3774500
2020-03-18,82.309998,83.720001,74.370003,80.629997,79.476753,3902800
2020-03-19,80.610001,91.330002,76.660004,89.139999,87.865059,3113800
2020-03-20,90.570000,93.160004,83.730003,85.980003,84.750244,3012700
2020-03-23,84.709999,85.180000,78.699997,80.809998,79.654175,2487100
2020-03-24,85.629997,93.930000,85.000000,93.400002,92.064125,2339300
2020-03-25,92.839996,101.970001,92.080002,96.830002,95.445068,2313500
2020-03-26,98.239998,104.839996,96.510002,100.849998,99.654564,2254100
2020-03-27,97.370003,98.419998,92.470001,94.940002,93.814613,1822100
2020-03-30,94.989998,98.820000,91.589996,98.279999,97.115021,2024800
2020-03-31,98.150002,102.040001,96.000000,101.080002,99.881828,1923700
2020-04-01,97.050003,97.050003,88.480003,89.629997,88.567558,1713800
2020-04-02,88.000000,94.980003,88.000000,92.709999,91.611061,1633700
2020-04-03,92.190002,92.879997,89.209999,92.010002,90.919350,2557700
2020-04-06,100.000000,100.610001,95.430000,97.940002,96.779053,2632000
2020-04-07,103.089996,108.449997,100.900002,101.910004,100.702003,3021400
2020-04-08,103.239998,112.000000,102.690002,111.279999,109.960930,2937200
2020-04-09,111.959999,114.760002,108.279999,110.360001,109.051834,2058200
2020-04-13,108.400002,109.000000,104.139999,108.019997,106.739571,1133200
2020-04-14,109.900002,114.660004,109.230003,113.589996,112.243553,2304900
2020-04-15,109.089996,112.419998,108.680000,110.120003,108.814674,1599500
2020-04-16,110.940002,112.000000,107.209999,109.320000,108.024155,1446400
2020-04-17,113.860001,118.709999,113.500000,118.580002,117.174393,1908200
2020-04-20,116.459999,119.019997,115.389999,117.000000,115.613136,1097100
2020-04-21,113.529999,115.790001,111.580002,112.139999,110.810730,1502600
2020-04-22,113.489998,114.230003,109.070000,109.260002,107.964882,1602500
2020-04-23,109.839996,113.900002,109.610001,112.989998,111.650658,3186300
2020-04-24,114.510002,117.089996,113.110001,116.449997,115.069641,1475900
2020-04-27,117.199997,118.540001,116.410004,117.489998,116.097313,1468900
2020-04-28,118.800003,119.500000,114.529999,114.739998,113.379921,1210100
2020-04-29,116.769997,123.010002,116.660004,120.860001,119.427376,1383300
2020-04-30,120.000000,123.099998,118.129997,119.699997,118.281120,1713600
2020-05-01,117.599998,118.339996,115.599998,116.250000,114.872025,1507300
2020-05-04,115.410004,115.879997,113.300003,114.070000,112.717873,1353900
2020-05-05,115.550003,120.070000,115.540001,118.019997,116.621040,1071900
2020-05-06,118.800003,119.809998,115.610001,115.879997,114.506393,820800
2020-05-07,117.839996,120.629997,117.000000,119.400002,117.984665,1520300
2020-05-08,120.989998,121.860001,119.500000,121.860001,120.415520,1465200
2020-05-11,122.410004,124.570000,116.669998,117.989998,116.591385,1901200
2020-05-12,119.000000,120.239998,113.510002,113.589996,112.243553,1351200
2020-05-13,113.000000,113.540001,109.379997,111.070000,109.753418,1913900
2020-05-14,109.180000,112.629997,108.779999,112.099998,110.771210,1611600
2020-05-15,111.139999,112.919998,110.529999,112.389999,111.057777,855700
2020-05-18,117.000000,123.769997,116.290001,122.669998,121.215912,2375900
2020-05-19,122.529999,125.500000,122.279999,123.949997,122.480736,1519000
2020-05-20,125.300003,127.199997,124.870003,126.599998,125.099335,1403000
2020-05-21,125.419998,125.970001,120.650002,122.000000,120.553856,2490200
2020-05-22,122.000000,123.599998,121.169998,123.400002,121.937263,1027400
2020-05-26,127.699997,129.520004,126.389999,126.739998,125.237679,1967500
2020-05-27,128.309998,129.970001,127.000000,128.339996,126.818703,1494300
2020-05-28,129.490005,130.380005,127.720001,127.989998,126.472855,959000
2020-05-29,128.520004,128.520004,123.540001,126.339996,124.842407,1345800
2020-06-01,125.980003,128.649994,125.860001,127.879997,126.364151,612000
2020-06-02,128.600006,129.070007,127.389999,128.479996,126.957031,1031900
2020-06-03,129.089996,134.100006,128.380005,130.369995,128.824661,1382400
2020-06-04,129.449997,132.119995,128.979996,129.509995,127.974808,1150400
2020-06-05,134.089996,139.339996,133.500000,137.399994,135.771317,1879900
2020-06-08,137.399994,139.429993,135.699997,136.500000,134.881973,1330900
2020-06-09,134.869995,136.800003,132.059998,134.139999,132.549957,1658500
2020-06-10,135.089996,137.470001,133.169998,134.289993,132.698166,1981300
2020-06-11,130.000000,130.100006,120.830002,121.139999,119.704056,1937300
2020-06-12,125.010002,126.080002,121.089996,125.190002,123.706047,1853700
2020-06-15,121.959999,128.190002,121.019997,127.129997,125.623047,1498200
2020-06-16,130.910004,132.729996,128.000000,131.059998,129.506485,1639100
2020-06-17,131.520004,131.520004,127.510002,128.070007,126.551918,1056700
2020-06-18,127.379997,128.800003,126.620003,127.440002,125.929390,865700
2020-06-19,129.779999,130.630005,125.720001,126.220001,124.723839,1562300
2020-06-22,125.419998,125.650002,122.699997,124.599998,123.123032,918800
2020-06-23,126.290001,128.479996,125.870003,125.959999,124.466919,930000
2020-06-24,124.720001,124.720001,115.500000,118.220001,116.818680,2928800
2020-06-25,118.029999,118.029999,112.000000,115.300003,113.933281,3492300
2020-06-26,115.220001,117.459999,113.959999,115.430000,114.299660,3381600
2020-06-29,116.480003,117.779999,115.510002,116.900002,115.755272,1759600
2020-06-30,116.699997,120.779999,115.970001,119.360001,118.191170,1917600
2020-07-01,119.800003,120.980003,117.440002,119.339996,118.171356,2039700
2020-07-02,121.459999,122.989998,120.190002,120.610001,119.428932,1464000
2020-07-06,121.879997,122.599998,117.150002,118.070000,116.913795,1516900
2020-07-07,117.230003,119.610001,116.480003,117.000000,115.854286,1123200
2020-07-08,116.800003,119.430000,115.800003,118.919998,117.755478,1936200
2020-07-09,118.449997,119.349998,115.050003,117.639999,116.488014,1546100
2020-07-10,117.190002,119.500000,115.589996,119.430000,118.260483,845100
2020-07-13,119.870003,124.209999,119.860001,120.870003,119.686378,1459800
2020-07-14,121.040001,124.209999,120.669998,124.169998,122.954071,1335000
